Label	rev_id	comment	year	logged_in	ns	sample	split
0	620664866.0	 ::I don't deal with categories so I really can't help you there. I add one or two to articles and leave the rest for other people.  	2014	True	user	random	train
0	202682862.0	"Welcome!  Hello, , and welcome to Wikipedia! Thank you for . I hope you like the place and decide to stay. Here are some pages that you might find helpful: *The five pillars of Wikipedia *Tutorial *How to edit a page *How to write a great article *Manual of Style I hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question on this page and then place {{helpme}} before the question. Again, welcome! ·   ==April 2008== Please would you stop changing the article which appears to be about yourself in the manner im which you are doing. Wikipedia has very clear guidelines about how articles should be constructed and whilst you are clearly trying to improve the article, unfortunately you are doing exactly the opposite and you are removing valid formatting and content. You should not for example remove the bolding of your name nor the references. I am more than happy to help you improve the article but would ask you not to revert the article again in the same format. I will work on it now to add the content you are adding, but in the correct format. Thank you.· "	2008	True	user	random	train
0	107758107.0	  == style ==  Hello,  Your article on the Hydrospace was proposed for deletion today. I got rid of that, but you might want to consider writing in a more formal tone. Also some kinds of information are banned on Wikipedia including * contact info * current retail prices * personal judgments or opinions  Although you did nothing wrong, many people here will reflexively erase/revert your entire contributions rather than edit your work. Taking a look at the wikipedia:Manual of Style might save some frustration later.  Have fun!  	2007	True	user	random	train
1	172413589.0	  Hey asshole, nice try with the speedy deletion.	2007	True	user	blocked	train
0	188671478.0	  If you take a look at teh third groah you will see that it provides much more iformaytio the the flawed second place map. the map only shows the geographical relatsionship between the highest voter supported party.  It does not show the full strenth of that support. Where the graph shows the relationship between both the geographical region and all parties.	2008	True	user	random	dev
0	318932678.0	 :Montreal and Ottawa are east of Toronto so they can't be between Toronto and Vancover. This is talking geographically. -  	2009	True	article	random	train
0	433772164.0	 Attention Tampa 612, I knew Hollis Boren and Andor Szentivanyi personally.  The website you keep refering to is wrong.  You are spreading inaccurate information.  Your information conflicts with Jonas book about the history of the USF College of Medicine.  When Andor Szentivanyi passed away, NOW a newsletter for USF Health listed the H.Lee Moffitt Hospital's construction as one of his accomplishments.	2011	True	article	blocked	test
0	52270737.0	Thank you for the bold undeletion; however, other admins seem to have completely lost their ability to think logically and draw conclusions from the facts and it seems that the admin consensus is for having tens of red userboxes (really, smth for every taste: Wikipedia:Userboxes/Beliefs#Political_ideologies!) and deleting the only anti-communist box for once and for all Wikipedia:Deletion_review/Userbox_debates#Template:User_No_Marxism. Anyway, best regards,  -    	2006	True	user	random	test
0	33097915.0	"  =how do I post a new title without = signs? =  nobody says how to do it.  you criticise, but never instruct.  rading the rules pages will take 6 monthsm and i feel nobody here follows them anyway.  the skeptics here will delete anything I say NO MATTER  WHAT I DO OR FOLLOW.  They have NO interest in the truth.  NPOV ? Impossible =I am profesional Bigfoot investigator. I report what I find.  If some do not like it, too bad. What is, is. Often, I have witnesses.  Also, get this: there are NO neutral scientific journals on this topic. If one does,  write on it, they select an ignorant PhD. Newsletters and websites is all you will get.  Edits andreverts will go on forever, due to the controversial natuire of the topic.  Some people HERE are dedicted to stomping out what they call ""nonsense"". It will never stop.  Rules violated all over, and nobody enforces them.  Wiki is a zoo.   smile  ;-)  beckjord "	2005	True	article	blocked	test
0	52889491.0	 : Belay my last.  I'm leaving Unibody in with monocoque because I'm not sure it's not applicable now...   	2006	True	article	random	train
0	160796629.0	"     Elon refers to BFTS as Big FALCON Test Stand in this recent interview at nasaspaceflight.com  http://www.nasaspaceflight.com/content/?cid=5237  So we should all just forget the sordid past of F. LOL.  SpaceX is a great company and we can best support them by putting this behind us. —Preceding unsigned comment added by   •   :Please do not remove other discussion threads when making your contribution to the discussion.  I've restored the previous threads and moved your addition ot the bottom.  Also, plesae sign your posts so people will know who said what in the discussion.    Hey, ""stuff of interest""  F is for Falcon now.  I am cleaning up all the talk of when F is for *** because it is just a bunch of profanity from the past and is no longer needed.    Your profile shows an interest in Bigelow and the DC-X.  If you are a new / alt space guy I assume you want SpaceX to succeed.  Let us all help them by keeping their image profanity clean. -  :I have reverted this as it is vandalism. If you continue to remove other people's comments, you risk being blocked from editing. Thank you. GW_Simulations |     You guys are concerned about my ""vandalism"" of your deep ananysis of the F bomb usage?  Let me paint a little picture for you.  If you want to see launch costs go down and humanity colonize Mars before our society declines into the next dark age I think this may concern you even more than my ""vandalising"" your coverage of profane language.  It is the summer of 2009.  The decision to continue COTS funding comes accross President Clinton's desk.  She passes it off to some staffer who happens to be a man hating feminist. For starters this lady views rockets as phallic shaped symbols of male power with flames coming out one end.  A lot of people read wikipedia and your embarrasing discussion is only one click away from the main article. She soon learns from the bold headlines that these are not just rockets, they are Big FUCKING Rockets.  Big FUCKING Phallace shaped flame shooting rockets made by a male dominated industry.  She makes her recomendation to Clinton and Bye Bye COTS funding.  Now is that what anyone hear wants.  Why don't you guys go ask your wives if they think the wrong kind of woman might be offended by this.  Elon is now calling it the Big FALCON Rocket and I suggest we go along with this and clean up the discussion.  I don't want to have to wast my time deleting this over and over but I will under differnet IP address if I have to. —Preceding unsigned comment added by   •   :So, you now say you will conduct trolling?  Thank you for the preadmission, it will make justifying quick blocks of your addresses much easier.   The official SpaceX definition of their acronyms BFTS and BFR is covered in the above discussion sections. This section adds no value and should be removed.   ::Which I have reverted. It is vandalism to remove other people's posts. GW_Simulations |   :The other posts were aparently from one anonymous poster. They can add a signed comment to the above apropriate section if they wish.   ::The posts still show how they feel about this topic. Their techniques may not be desirable but you are no better than them as you are using the same methods - vandalism - to suppress other people's comments. I've given you both final warnings, and if either of you vandalise this page again, then I will request a block. GW_Simulations |       Elon refe	2007	True	article	blocked	train
0	612380789.0	 ::The simplest solution may just be to change the name of the page.  	2014	True	article	random	test
0	140859849.0	  ::::::This isn't a lie.  this is the truth. Many bengali muslims do this. 	2007	True	article	blocked	train
0	330425841.0	"    ===____===  Well all right, at least we are getting some debate on the subject.  Paul Siebert - The main contribution of the FCM 36 was the sloped armor on all sides, with the slope of the hull continuous with the turret, so that the tank ended up with a pyramidal shape and a very small turret.   This was exactly the same shape of the T-34 which appeared some 3-4 years later than the FCM 36 and yet the T-34 gets all the credit and accolades as a ""revolutionary design"" for its sloped armor.   Well, the French came up with that idea first (p. 247-248 in T-34 Mythical Weapon).    Michulec goes further and points out that the pyramidal shape was highly impractical as it resulted in a tiny turret that was all but nonfunctional as the two crewmen could barely aim, load, and fire the gun.  This was why the initial ""flat turret"" with the steeply sloped sides was replaced by the slightly larger, and less steeply sloped ""hexagonal turret"" (p. 245).   The later T-34-85 turret was hardly sloped at all in order to maximize space to fit the larger gun.  As for your point about the dysfunctionality of the T-34-76, the early T-34-76 models were the most dysfunctional because of their tiny, steeply sloped turrets and the weak L-11 gun.  The larger hexagonal turret, which was designed to allow for installation of the more powerful F-34 gun was much more functional, but it was still a two man turret lacking a commander.  That problem was not fixed until early 1944 when the T-34-85 finally rolled off the production lines with a three man turret.  The T-34-76 models thus ALL shared this problem of having nearly blind crewmen trying to fight on the battlefield.  The Germans found it very easy to pick them off like ducks because the tank crews had a very limited field of vision, and no way to communicate with other tanks.  There is a description in Healy's Zitadelle  of an episode at the Battle of Kursk where the Soviet T-34s were charging in  and the Germans would just leisurely pick off the T-34s one by one, with all the surviving T-34s completely oblivious to the mass destruction around them.  That was in July 1943.   Michulec's book does show that the Soviets started installing a commanders cupola on the hexagonal turret in the summer of 1943 (p. 123).  Probably learned something from the heavy losses of the Battle of Kursk that the tank crews needed to be able to see what was going on around them.    Michulec points out that the tank that the Germans most likely did fear and have a lot of trouble with was the KV-1.  The KV-1 had the really tough armor that was resistant to the early German guns (the T-34's thin side armor could be penetrated by the weak guns of the German tanks of 1941) and it had the three man crew that made it a formidable fighting machine on the battlefield.    The T-34-76 crews could simply not see well enough and function inside that tiny turret well enough to be a serious threat to German tanks.    The problem with the KV-1 of course was twofold - it was very slow and sluggish and did not travel through bad terrain very well, unlike the T-34.  And it carried the name of the later discredited Kliment Voroshilov.   Which is probably why in the Soviet retelling of history, the KV-1 gets only a very brief mention.  All the glory gets heaped on the T-34s, which the Germans had no reason to fear because it was not much of a threat to them on the battlefield, due to its dysfunctional tiny two man turret.  Michulec points out that the German generals, especially Guderian, in all probability confused the KV-1 and T-34 in their memoirs.    ____  DMorpheus - I think you are being a bit harsh with Michulec's book.  But at least you recognize the huge amount of work that he put into this thing.  Yes, the photos and drawings are INCREDIBLE.  I think rather than calling the text ""awful"", it would be more accurate to describe its two major problems:  1. The book was translated by somebody for whom English was a second language.  Not quite as bad as the translation for the movie ""Alexander Nevsky"", but a bit difficult to understand sometimes.  2. Michulec goes overboard with his obvious anti-Soviet ranting.  Somebody should have just edited all this out, and it would have made the book more professional.  But, if you are able to slug through the difficult translation and filter out the anti-Soviet bias, what you find is that Michulec has packed his book chock full of facts, and he does reference most of his major facts.  Unfortunately those references all seem to be in Russian or Polish or German.   But I think that is where this book shines over books by Zaloga.      Here's an excerpt (p. 161):   {{quote|The relocation of the production, the starting of new assembly lines, usually in great haste, and the loss of many sources of raw ma	2009	False	article	random	train
0	43547792.0	UPDATE 3-12-06  HEY YALL IM GOING TO BE GONE 4 A WEEK SO DONT EXPECT ANY MORE EDITS FROM ME 4 AWHILE BUT DONT WORRY ILL BE BACK LIKE JORDAN OR JAYZ  KEEP IT PEACE YALL  -USER 66  	2006	False	user	blocked	train
0	546653343.0	"I noticed that you made some changes to an article on Wikipedia. There are some guidelines for uniformity that they contravened. names of major geographic features and locations such as countries Israel and Canada should not be linked. And the Manual of Style/Biographies states that ""ethnicity or sexuality should not generally be emphasized in the opening unless it is relevant to the subject's notability"" and as a football goalkeeper, his ethnicity is not part of his notability. I reverted your additions.   "	2013	True	user	random	train
0	319037848.0	  == Etihad ==  I showed you all the proof about the Etihad Fleet. Ok i will go away, but atleast look at my proofs before saying anything.   )	2009	False	user	blocked	train
0	579274261.0	 With nothing better to do this morning (hah!), just for fun I transcribed the first phrase of O Canada into tonic solfa. It's in the key of F, so F is do. The first note of the tune is A, so that's mi, and so on. That makes O Canada, our home and native land mi so so do, re mi fa so la re. (And whether you call the fifth note of the scale so or sol, and the seventh ti or si doesn't affect the principle). Feel free to ignore this lecture if you really don't care ^_-  As for a week of Georges, a certain person close to me has no problem with that, and thinks in fact that a month of Georges would be fine too. Now back to making the yard winter ready before the snow comes. Ciao!   	2013	True	user	random	train
0	2125061.0	", 10 Jan 2004 (UTC)  :: Addendum: the whole sentence says anyway that ""[socialists consider this label] a smear tactic employed with the sole motive..."", so it's highly NPOV to add the judgement about this consideration in the ""historical context"" clause, which therefore should just be deleted.  15:50"	2004	True	article	random	dev
0	387141993.0	  :Dunno, but he's got his fingers in a lot of pies. The page was a complete mess, so I've had a go at copy-editing. Someone with interest in the subject should have a proper look at the page and add an infobox and picture.   	2010	True	article	random	train
0	27999086.0	Darwin caused the paradigm shift? Or was there already a focus on evolution? Or did Darwin just make it work... or...?  	2005	False	article	random	train
0	117370921.0	  Well, I saw your contribution list...has your university closed down or have you left your girl-friend or what? Do you sleep at night...just for a change?   No, seriously, how much was your Science & Civilisation compendium and where did you buy it? And how many volumes?   PS: Do me a favour and do not make Aunt Wiki a branch office of Needham's. His book is already a bit dated (partly 40-50 years), and to be honest, I have my issues with his unremeediable scientism, diffusionism and partial views. Why don't you take more recent reserach from the new - and less prone to scientism - generation of sinologists. ;-) Regards  	2007	True	user	blocked	test
1	111332626.0	sorry  Im really really sick of you bunch of pathetic kids coming on this and making stupid comments! STOP IT. GET OFF THIS SITE  we r nt stupid pathtic kids u r u fat shite	2007	False	article	blocked	train
0	595934329.0	"  == Unreferenced ==  What in particular is unreferenced?    Easy way to find citations: Check out the external links, press F3, type in citation-needed pharse. Find it, add the website it was on's in place of the ""citation-needed"" symbols. Note: may just work on Windows XP's version of Internet Explorer(that's what I use).  "	2014	True	article	random	train
0	211405022.0	 A little too much, apparently . . . 	2008	False	user	blocked	dev
0	454006514.0	" ::::Well, let's try again (one more time). ::::Re """"commonsenual"" = WP:OR. Regardless of sui generis it has all the characteristics of belligerent occupation (Glantz et al.)"" ""Commonsensual"" is not OR. Occupation sensu stricto is something quite concrete, and it is regulated by various international conventions. For instance, Guggenheim lists three different forms of occupation, and one of them refers to something quite unique. Therefore, we can speak about the ""occupation sensu stricto"" and ""occupation following an armistice"". That is what I mean under ""commonsensual"" occupation, and that is how a reader will understand it. ::::Re belligerent occupation, I do not deny the fact that some sources do describe it in this way; however, other sources (majority of sources) use different terminology. Therefore, the reference to one more source that uses the terminology you like does not change a picture much. I propose to present both viewpoints - you reject the very opportunity that a second viewpoint exists. Therefore, it is your arguments that do not hold water. ::::Re Malksoo, please, re-read his works again. And, since both you and I can draw different conclusions from different pieces of Malksoo's text, below is a quote from his own explanation of his own position, made specifically for us: :::::"" The Baltic Sattes were occupied in June 1940 and annexed (incorporated) by the USSR in August 1940. Thus, both occupation and annexation DID happen. The fact of annexation - and that the USSR proceeded with its policies from the presumption that these territories were its own, not occupied - changed the nature of the occupation, if not in terms of law than at least in terms of political realities. For example, when 1980 Moscow olympic games took place, the olympic regatta took place in Tallinn. This cannot be a typical occupation situation. :::::However, it is important that the article would make clear that in the eyes of the predominant Western opinion and post-1991 restored Baltic States themselves, the Soviet annexation remained illegal. In this sense, illegal annexation equals extended occupation and the whole debate is a pseudo-debate. The annexation - since it remained illegal - did not create any extra rights to the annexing power, the USSR. If the article makes that aspect clear, I would be perfectly fine with the title of the article being changed to ""Occupation and Annexation of the Baltic States"". In fact, I would recommend such change because it takes more precisely (closer to the facts) into account the complex nature of the Soviet rule in the Baltic States."" ::::What else do you need? Malksoo clearly says that in the case of the Baltic states both occupation and annexation took place, and we can speak about continued occupation in this sense (but not in others. P.S.) llegal annexation equals extended occupation. In other words, we can speak about occupation in a context of the state continuity of the Baltic states, and I never argued against that. Again, what synthesis you accuse me in? ::::Re ""there is no bridge between the Baltic and Soviet/official Russian positions; there is no in-between or continuum of scholarship, it's one or the other;"" Wrong. There is a Baltic position, position of different foreign states (which was different from state to state and from time to time), positions of scholars (western, Baltic, Russian), Soviet positions (different during 1950s-70s and during Perestroika) and official Russian position. ::::Re ""From Glantz to Malksoo, a belligerent occupation."" Glantz is an authoritative expert in the military aspects of the WWII, not in the legal aspects; Malskoo does not consider Soviet intervention in 1940 as a military operation at all. The only aggressive step, according to him, was a naval blockade. ::::Re ""Baltic citizens became a lower class as their homelands were ""colonized"""" Probably. However, other sources tell that the real economic and political situation in these republics were much better than in other parts of the USSR, hence extensive influx of migrants. Was it possible if they had a colonial status? ::::I expect you to treat my arguments seriously.  "	2011	True	article	random	train
1	42479904.0	  == No ==  Suck my cock, asshole, I will never stop. 	2006	False	user	blocked	train
1	26125676.0	  Pss Rex, be sure to DOCUMENT all the things you've discovered  on the John Kerry page etc.  It's awesome that you and I INDEPENDENTLY observed (and can corrorborate) virtually the exactsame  pattern by these liberals. Demonizing conservatives; lionizing liberals. It's repeated ad infinitum, ad nauseum.  The more proof we have, the easier it will be to persuade all but their fellow brain-dead truth haters to give a red cent to Wikipedia. And, until WHOLESALE changes are made from the top down, that's exactly what's about to happen. It's almost like this is the liberal's religion. Too bad they're gonna have to find a church other than Wikipedia to practice their faith, huh?  I've heard rumors that my actions are already sending users Hippocrite, Fred Bauder, WoohooKitty, Kizzle, FVW, Derex and especially the pimply faced 15 year old RedWolf  to become so verklempt they don't know whether to schedule an appointement with their psychiatrist...or their gynecologist.  Big Daddy- PHASE II Dry up the funding  (on the road)	2005	False	user	blocked	test
0	586826896.0	  First, wow, when did you become a user to be able to get such a simple username like that, grats!. Second - the other block was for reverting vandalism - Praetoreanfury was repeatedly applying the sps tag to a peer reviewed journal article, which has been published in multiple books. However, I should have payed more attention to 3rr in reverting his vandalism.   	2013	True	user	blocked	dev
1	359452666.0	  == really? ==  should page even exist? does every band of whack jobs get a wiki page to spout their crazy?	2010	True	article	blocked	train
0	215756678.0	 Furthermore sockpuppets DIREKTOR/Alasdair are involved in a lot of nationalistic edit wars: do you want ban DIREKTOR?	2008	True	user	blocked	train
0	549451274.0	"  ==  ==  Hi Cavarrone, I hope all is well with you. I just thought I'd drop a note to say that I'm working on restoring to apparently a ""notable"" (and non-delete worthy) version of the article on the porn star . I don't know why the article (in various forms) has been deleted so many times, but I'm working to strengthen it so that it can stand on its own merits. There are plenty of lesser porn star articles that are allowed to exist (not that its justification), but why Janet's have been targeted so many times I don't get.  By the way, per Notability for a Porn actor/actress she qualifies in all respects. She's been nominated for several awards, done significant work in a particular genre (MILF), and is now considered a crossover actress with mainstream credits and accomplishments. If you can help out in any way, it would be appreciated.   "	2013	True	user	random	test
0	245284918.0	"   Please do not vandalize pages, as you did with this edit to Panama Canal. If you continue to do so, you will be blocked from editing.    "	2008	True	user	random	train
0	655776682.0	"  :{{ping|Tony1} I have to agree, I was surprised to see it included on our page and will bring this up. On the other hand it does not make for more work, as a editor it is just more to think about. Who's idea was that, do you know?     "	2015	True	user	random	dev
0	201064880.0	It's the same Eric Lerner as proven with the reference to the patent for desalination on his own web page.     	2008	True	article	blocked	train
1	83452157.0	"  :Oh haha, very witty. I like the fact that you can't spell when you're being all ""I'm better than you"" at me. You seem to be incapable of civility and refraining from woman-bashing; let's see whether your misbehaviour warrants blocking, because if I was an admin you'd be blocked right now. —   "	2006	True	user	random	train
1	32399407.0	  ==MTA strike=== KEEP YOUR VANDALISM IN CHECK COMMIE SHIT STAIN	2005	False	user	blocked	train
0	54444150.0	   Thank you, Dominick. I think this article should be very well gaurded for neutrality.   Don	2006	False	article	blocked	train
0	101549085.0	" {| style=""background-color:#F9F9F9; border:1px solid #A00; padding:5px;"" | {| style=""background-color:#F9F9F9; margin: auto auto auto auto"" |  | style=""text-align:center"" | If you wish to contribute to this encyclopedia, please  create an account  and log in |}  Due to persistent vandalism, editing by anonymous users from your school or institution's IP address is currently disabled. If you are logged in but still unable to edit, please follow these instructions. To prevent abuse, account creation at this address may be temporarily disabled. If accounts need to be created at school for class projects, please have your teacher or network administrator contact us (with reference to this IP address) at unblock-en-l from an email address listed on your school's website. Thank you.  |} "	2007	True	user	random	test
0	222046298.0	evidence for what DDStretch is accusing me of	2008	True	user	blocked	test
0	23067926.0	  :You'll never guess who this is (logged out), but I won't be protesting blocking of this IP, I'll just get another one   	2005	False	user	blocked	train
0	419230782.0	 ::Hi Peteforsyth. I was not aware of the prohibition to put repeated warnings using templates. Anyways, why do you block before you warn of this prohibition I was not aware of? Additionally, you have seen that my last comment didn't involve warnings nor templates, so I request to unblock.      	2011	True	user	blocked	train
0	19829810.0	  I'd like to remind you of the three-revert rule.  With your persistent removal of Tariq Aziz from Category:Christian people, you're quite close to violating it.  	2005	True	user	blocked	train
0	666372080.0	"  == Ex-housemates confirmed? ==  According to this article, it's ""confirmed"" that Gina Rio, Helen Wood and Nikki Grahame will be entering the Timebomb Bunker on Friday. Shall we wait until Friday for Channel 5 confirmation? — '''''' ,  — "	2015	True	article	random	train
0	576880895.0	  Please read the sentences. If you need an explanation as to why they were deleted please consider refraining from any further edits of wikipedia.  	2013	False	user	blocked	test
0	206094107.0	":Actually never mind, thought you ahd some other things.... 1 thing though, did we get Star Wars back onto the Featured articles? If so may I use the ""This User has helped X articles become featured"" or what ever it is. Thanks     "	2008	True	user	random	test
0	396008242.0	" :And here is a source that explicitly says East Jerusalem is regarded as occupied Palestinian territory by the international community. '''''' - "	2010	True	article	blocked	train
0	488009925.0	" ::::::The second is by far the commoner technique, but the first has the benefit of satisfying the last paragraph of WP:CITEVAR.   "	2012	True	user	random	train
0	534268484.0	"Of course I expect you all to now ""track"" all my edits and harass me in a very ungentlemanly way, it is to be expected that you will now all attempt to drive me out of Wikipedia, it is the way you people work. Shame.  "	2013	True	user	blocked	dev
0	321488799.0	"  == Bias in the Introduction ==  The introduction's last line ""Since he became the leader of the BNP several educational institutions have invited him to speak on political radicalism, multiculturalism, and BNP policy."" is unweighted and does not at all represent the controversy, outcries, and actual uncommonness of the particular 'invites'.   Also, where is the mention of Griffin's unquestionable notoriety? Are we trying to inform people about him in an encyclopedic sense (ie give a broad and unbiased picture of him that would actually be useful to someone), or make a safe unoffensive BNP-friendly article?  Please don't leave this to other people! I have already made a few unsucessful edits today - it only takes one committed person to revert you on Wikipedia, to make change impossible for any single editor to achieve. There is a 3RR revert rule, and admins are always ready to block users and lock articles when perceived 'edit wars' happen. Wikipedia needs people to jump in and have a go.  "	2009	True	article	blocked	dev
0	586227201.0	 presents the story other than in that bio, and it's not there.  	2013	True	user	random	train
0	232943257.0	-I was banned from the Steve Pavlina forum, simply because I commented on an Obscene Post on Steve's Wife, Erin Pavlina's blog. The comment posted was:    I am a believer in psychic abilities, the afterlife and spirits. But when I read this article, why do I hear 'b.s' ringing through my head?   As a result of this I was banned straight away and my comment was deleted. I was polite about my question and simply stating my opinion Reference. Steve Pavlina Forums are clearly biased.  	2008	False	article	blocked	train
0	40491096.0	  :Im suprised you even found wings that far from buffalo, although they really shouldn't be crispy  	2006	True	article	random	test
0	201129794.0	  :I think that by implementing a no-discussion beyond one turn-of-talk rule should help in toning it down.   	2008	True	user	blocked	test
0	496238800.0	 (except for your rude attacks against others saying you know better than even scholars quoted	2012	True	article	blocked	train
0	195130900.0	" :It was in fact tagged 11 minutes before the TfD was initiated, and removed by an IP about two days later: *(diff) . . Dream out loud (Talk | contribs | block) (761 bytes) (TfD) - this is where it was added. *(diff) . . 71.240.174.67 (Talk | block) (648 bytes) - this is where it was removed.     "	2008	True	user	random	dev
0	276355325.0	" :::::::::::::::The sentence is supported by reliable sources. Do you have any reliable sources for your belief that it is inaccurate?  "	2009	True	article	random	test
0	109964284.0	  == Apologies ==  I'm taking the first oppourtunity since being unblocked to apologise to you.  I did mean what I was saying, and it was very heated, but if you were offended I do withdraw, and I understand your frustration with subsequent events. I hope this doesn't come across as groveling, or cowardly, but as an honest statement.  It would be a pity for this project to loose any of us. I am sorry.   	2007	True	user	blocked	train
0	86418860.0	  Again Koppel isn't a source. He's a vector for a source. He has to cite someone's stats since journalists don't create their own out of whole cloth. What are they? You can't identify a source only who a journalist is. I'm a journalist. I cite sources other than myself when reporting. You'e not grasping the concept here. There is arbitration. 	2006	True	article	blocked	train
0	606700666.0	 There should be no debate about its place in the main timeline. The game takes place in an alternate universe.	2014	False	article	blocked	test
0	176618998.0	"   ==Speedy deletion of Spam W@@rz==  A tag has been placed on Spam W@@rz requesting that it be speedily deleted from Wikipedia. This has been done under section A1 of the criteria for speedy deletion, because it is a very short article providing little or no context to the reader. Please see Wikipedia:Stub for our minimum information standards for short articles. Also please note that articles must be on notable subjects and should provide references to reliable sources that verify their content.   If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the article (just below the existing speedy deletion or ""db"" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.   "	2007	True	user	random	train
0	554401082.0	but real sorry becaue we are at a skool so unblock use your we will get your skool on u bro  	2013	True	user	blocked	test
0	424961600.0	  == The Rock Vs Cena ==  The match was agreed upon for less than 365 days from when the next Wrestlemania would take place; this marks it as less than year. Please unlock the article so the lie can be fixed.	2011	False	article	blocked	train
0	424276973.0	"::::SarekOfVulcan, I think you are not aware of the larger context, covered in Wikipedia talk:WikiProject Connecticut#vandalism-reversion and other management of Connecticut articles.  I have been trying to change the negative atmosphere on Connecticut articles.  There has been some agreement that there is a problem and some support for my type of activity to address the problem, notably 's comment there and his and Starstriker7's comments at Talk:Branford, Connecticut#unsourced assertions about notable persons.  You don't need to block me to participate in the general discussion at wt:CONN of how to deal with bullying-like treatment of new editors, which I opened.    "	2011	True	user	blocked	train
0	245823547.0	major intelligence coup that raised the prestige of the organization. [25].	2008	False	user	blocked	train
0	247525832.0	 == Image:Mil0306_enterpage.jpg listed for deletion == An image or media file that you uploaded or altered, Image:Mil0306_enterpage.jpg, has been listed at Wikipedia:Images and media for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted.     	2008	True	user	random	train
0	30588951.0	" ::Actually, quite a lot of religions start with multiple people being ""in on the joke/scam"", Scientology, Mormonism, Islam, etc.  You would be extremely hard pressed to figure out if & when Discordia got real followers, as its taken a very ""post-modern"" approach, but Discordia has had a very significant influence on Wicca, Neo-paganism, etc.  Its just not a black & whie issue, all it takes is for some people who really want to believe in a god to descide that Christianity sucks, and FSM is better in some post-modernist sense.   "	2005	True	article	random	train
0	20650505.0	"  == East Timor ""Coverup"" ==  The link to ""Australia's East Timor coverup"" is incredibly POV and unencyclopedic. It has no place here."	2005	False	article	blocked	test
0	273110322.0	REDIRECT Talk:Newark Bay, New Jersey rail accident	2009	True	article	blocked	train
1	573590190.0	 ::::::Yes, but Brianann MacAmhlaidh IS a fucking idiot.   	2013	True	user	blocked	dev
0	359976897.0	"# Oh and Ceranthor, I have no plans to ""go after you"". I am not mad at you in any way. "	2010	True	user	blocked	train
0	278099570.0	" :: I tried to fix the template mentioned above. The site doesn't work for me either, but luckily most of it was already cached by Google. There is a problem though: they seem to use a nonstandard transliteration. For example, the ж in Pozharevo is transliterated as ""j"", which doesn't appear as a valid transliteration in any of the systems used for the Romanization of Bulgarian (this is just an example familiar to me, there may be other nonstandard transliterations). Plus, there's the problem of the linking. For villages names that are found in both Bulgaria and other countries, I just appended "", Bulgaria"" to the title, but I'm not sure what to do with the ones that are all in Bulgaria, but in different oblasts. Should I append "",  Province"" or just "", ""?   "	2009	True	user	random	train
0	618218257.0	  == Please don't remove dead links this way ==  Hey. Please don't just remove dead links from articles as you did in this edit. Either replace the dead link with a live one, add a link to an archived version of the original link, or replace the cited source with another source that includes the same information. When you just remove the link, it makes it harder for other editors to fix it in the future. Thanks! —  ·  	2014	True	user	random	dev
0	36289082.0	"Welcome!  Hello , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers: - *The five pillars of Wikipedia *How to edit a page *Help pages *Tutorial *How to write a great article *Manual of Style - I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you have any questions, check out Wikipedia:Where to ask a question. Again, welcome!    "	2006	True	user	random	train
0	137447111.0	   == Thanks ==  thanks for the idea. I tried to do it earlier but it was deleted. I will keep trying.	2007	True	user	random	test
0	565332242.0	  == Grammar in Type-Token distinction ==  I didn't revert the Occurrences section, so I don't understand why that got reverted.  I did change the Quine sentence, which is ungrammatical at present.  	2013	True	user	blocked	dev
0	90243660.0	  =Expansion & Clarification= This is a very confusing article. If anyone would be able to expand on it who knows a little about the area that would be great.. also to verify names and what not.  	2006	True	article	random	train
1	96407054.0	  Fuck you bastard. You are a wikipedian. Translation: You have no life, are scum, and have not an ounce of intellectual capability. Read your dogshit articles on your own time, don't mess with me punk.  You are worth less than a fucken flea. WIkipedians are scum. DRone on, loser.	2006	False	user	blocked	test
0	311419539.0	  dont play the sockpuppet game	2009	True	user	blocked	train
